94.316,1740.9
79.35,1725.9
63.341,1722.8
64.385,1684.9
28.886,1685.2
48.028,1620.8
145.82,1850.2
160.44,1873.9
177.15,1881.5
216.47,1819.2
196.29,1819.2
206.73,1775.4
180.97,1792.8
227.61,1753.1
233.87,1768.8
246.75,1776.4
218.56,1795.6
238.4,1872.1
289.21,1855.8
316.36,1872.5
318.45,1813
357.77,1828.6
346.64,1813
367.87,1799.7
376.57,1790.3
408.58,1751.4
391.53,1763.5
328.89,1785.1
295.48,1779.5
280.86,1778.2
265.2,1766
250.58,1754.8
266.59,1740.9
302.78,1722.5
288.86,1674.1
444.43,1764.9
450.35,1789.3
414.15,1812.6
396.4,1847.8
433.99,1846.7
372.04,1867.6
411.72,1882.6
459.74,1864.5
508.12,1871.1
508.47,1891.3
579.47,1885.7
606.26,1864.8
574.25,1868.6
577.73,1836.6
557.19,1836.6
544.32,1824.4
549.88,1806
533.18,1785.8
516.82,1802.5
440.6,1818.5
473.67,1763.5
493.85,1742.3
474.36,1728
432.25,1706.1
408.24,1708.5
385.27,1738.8
318.79,1764.2
509.51,1703.3
495.24,1702.3
526.22,1745.4
570.42,1737.8
568.33,1759.7
602.44,1789.3
589.91,1809.8
638.98,1810.5
637.94,1852.6
650.81,1785.8
563.81,1684.2
518.91,1640.3
506.03,1623.3
478.54,1637.9
428.77,1597.2
371.35,1564.9
426.33,1548.2
467.05,1549.6
497.33,1580.9
543.97,1573.6
521.35,1528.7
471.93,1509.9
478.19,1486.9
463.23,1470.2
428.77,1490.4
403.71,1500.5
338.63,1552.7
277.38,1534.2
126.68,1568.7
194.9,1486.2
182.37,1462.2
215.78,1471.3
246.06,1447.9
238.75,1452.8
206.03,1436.5
156.26,1446.5
283.99,1470.2
318.79,1457
372.74,1429.2
351.86,1396.8
335.5,1377.3
279.47,1383.3
257.19,1417
230.39,1371.8
258.93,1332.8
265.55,1319.2
155.22,1249.3
120.77,1338.7
131.55,1340.8
76.218,1398.2
526.22,1290
527.96,1277.8
498.72,1300.4
398.84,1377.3
389.79,1397.5
427.73,1441
421.11,1385.3
460.09,1378
442.34,1369
476.1,1351.2
502.2,1372.5
506.03,1408.7
492.46,1425.4
481.67,1437.2
502.55,1446.6
518.91,1443.8
552.67,1402.7
542.58,1381.9
566.59,1382.6
566.59,1411.8
586.08,1384.3
622.97,1377
596.17,1357.2
566.94,1347.1
582.6,1326.2
585.38,1275
570.77,1312.6
659.86,1319.9
609.4,1413.9
618.79,1395.1
594.08,1433.7
585.73,1449.7
611.83,1461.6
630.63,1444.2
629.93,1743.3
616.36,1771.5
441.3,589.57
443.74,562.43
265.89,562.77
265.89,523.79
215.08,583.66
184.45,559.29
202.55,542.59
150,618.46
132.6,566.6
101.97,560.69
89.791,585.05
49.768,607.67
60.557,548.16
16.357,558.25
50.116,516.49
18.794,487.25
5.5684,497
105.45,510.57
114.5,502.57
100.93,537.72
122.51,527.97
134.69,500.48
158,497
182.71,513.35
179.23,529.02
206.38,472.29
223.78,504.31
161.83,459.47
145.48,461.21
132.25,461.21
117.98,458.08
132.6,469.91
127.73,482.44
104.76,471.31
99.536,459.82
89.443,475.83
58.121,458.43
36.543,430.24
15.661,428.85
42.807,387.78
66.473,364.81
77.958,388.82
115.55,392.3
92.923,334.18
176.8,343.93
179.58,381.17
178.54,417.71
158.7,415.62
132.95,415.27
172.97,444.51
196.29,430.24
235.96,405.53
226.22,441.38
258.58,392.65
258.93,361.33
226.22,377.34
203.6,373.86
185.15,300.43
163.57,317.83
237.35,296.25
55.336,330.99
23.318,340.38
37.587,299.66
60.557,281.57
42.111,280.18
39.327,287.83
29.234,263.47
69.257,240.15
114.15,245.72
