8.9918,25.341
26.976,18.801
2.4523,39.237
8.1744,68.665
31.063,60.49
49.046,49.046
52.316,86.648
11.444,89.918
9.8093,109.54
35.15,109.54
6.5395,139.78
1.6349,162.67
9.8093,183.11
9.8093,211.72
8.1744,256.68
29.428,226.43
26.976,187.19
37.602,257.49
7.3569,278.75
39.237,286.92
13.079,299.18
4.0872,306.54
13.896,319.62
9.8093,350.68
13.896,367.85
1.6349,389.92
41.689,364.58
26.976,407.08
35.15,420.98
13.896,441.42
1.6349,461.85
5.7221,485.56
4.9046,530.52
13.079,519.89
30.245,483.11
38.42,555.04
4.0872,565.67
12.262,604.09
28.61,617.98
7.3569,634.33
24.523,640.87
22.888,658.04
8.9918,681.74
56.403,7.3569
62.125,23.706
76.839,49.864
67.847,77.657
68.665,125.07
43.324,134.88
30.245,151.23
33.515,174.93
52.316,165.12
75.204,174.93
82.561,153.68
46.594,210.9
49.864,234.6
72.752,229.7
69.482,252.59
89.918,286.1
79.292,308.17
48.229,331.06
71.117,340.05
58.856,369.48
58.038,403.81
74.387,418.53
63.76,458.58
48.229,452.04
49.864,486.38
79.292,485.56
62.125,494.55
67.847,509.26
79.292,522.34
58.856,541.14
58.038,560.76
76.022,574.66
40.054,591.01
56.403,622.89
67.847,643.32
82.561,646.59
90.736,614.71
99.728,582.83
120.98,608.17
114.44,653.13
146.32,628.61
148.77,606.54
147.14,574.66
85.831,4.9046
107.9,8.1744
95.64,41.689
108.72,59.673
94.005,80.109
89.918,105.45
107.08,138.96
105.45,170.84
96.458,183.11
101.36,224.8
109.54,240.33
111.17,251.77
112.81,264.03
103,273.02
121.8,304.09
111.99,315.53
90.736,334.33
81.744,382.56
102.18,358.04
125.89,349.05
89.101,415.26
90.736,443.05
83.379,467.57
95.64,469.21
105.45,448.77
107.08,422.62
107.9,393.19
116.89,376.02
116.89,497.82
105.45,515.8
98.91,532.97
101.36,554.22
134.06,550.95
120.16,17.984
137.33,13.896
138.15,4.0872
147.14,32.697
120.98,62.943
134.88,76.839
152.04,55.586
129.97,103
149.59,103
148.77,117.71
143.87,143.87
143.05,157.77
161.85,191.28
153.68,201.91
128.34,190.46
148.77,213.35
170.03,229.7
136.51,228.07
138.15,258.31
159.4,250.95
162.67,241.96
144.69,345.78
165.12,313.08
182.29,317.98
161.04,338.42
156.95,358.04
