14.694,191.02
33.061,211.84
66.122,203.27
22.041,244.9
78.367,228.98
74.694,269.39
112.65,188.57
123.67,210.61
117.55,232.65
148.16,200.82
186.12,240
199.59,204.49
238.78,216.73
255.92,255.92
276.73,198.37
303.67,243.67
339.18,264.49
345.31,243.67
337.96,224.08
345.31,206.94
368.57,189.8
397.96,222.86
388.16,260.82
439.59,259.59
460.41,189.8
509.39,192.24
487.35,221.63
482.45,258.37
517.96,236.33
570.61,214.29
542.45,202.04
614.69,191.02
600,228.98
660,189.8
662.45,220.41
702.86,202.04
713.88,280.41
724.9,247.35
771.43,226.53
840,282.86
907.35,251.02
940.41,192.24
971.02,192.24
1033.5,187.35
1055.5,252.24
1165.7,224.08
1190.2,197.14
1162,277.96
1192.7,259.59
1223.3,247.35
1234.3,211.84
1282,216.73
1345.7,259.59
1387.3,195.92
1419.2,236.33
1228.2,286.53
1184.1,320.82
1190.2,339.18
1225.7,328.16
1253.9,293.88
1272.2,280.41
1260,350.2
1346.9,350.2
3.6735,301.22
20.816,304.9
46.531,329.39
39.184,297.55
9.7959,373.47
36.735,375.92
60,390.61
116.33,273.06
129.8,253.47
155.51,252.24
161.63,273.06
160.41,297.55
112.65,298.78
104.08,329.39
188.57,274.29
209.39,284.08
264.49,290.2
307.35,280.41
339.18,287.76
314.69,324.49
382.04,295.1
396.73,312.24
420,303.67
424.9,317.14
446.94,322.04
497.14,287.76
526.53,273.06
543.67,296.33
575.51,277.96
600,262.04
601.22,287.76
580.41,311.02
571.84,333.06
506.94,340.41
601.22,345.31
623.27,318.37
666.12,298.78
646.53,254.69
683.27,312.24
791.02,348.98
860.82,371.02
821.63,378.37
877.96,325.71
820.41,423.67
793.47,470.2
804.49,460.41
835.1,462.86
871.84,457.96
870.61,407.76
924.49,413.88
944.08,421.22
997.96,413.88
1065.3,440.82
1087.3,397.96
1190.2,388.16
1230.6,402.86
1263.7,408.98
1304.1,385.71
1365.3,395.51
1416.7,388.16
1350.6,406.53
1410.6,404.08
1395.9,423.67
1313.9,443.27
1262.4,446.94
1252.7,477.55
1293.1,484.9
1272.2,509.39
1282,531.43
1312.7,514.29
1344.5,505.71
1207.3,467.76
1376.3,608.57
1131.4,488.57
1180.4,551.02
1122.9,525.31
1040.8,555.92
94.286,358.78
4.898,6.1224
3.6735,60
24.49,69.796
47.755,53.878
52.653,12.245
85.714,9.7959
8.5714,90.612
39.184,96.735
50.204,82.041
71.02,78.367
96.735,106.53
127.35,99.184
134.69,86.939
161.63,71.02
97.959,73.469
134.69,52.653
111.43,44.082
117.55,6.1224
164.08,28.163
186.12,3.6735
230.2,14.694
204.49,64.898
240,56.327
270.61,50.204
263.27,8.5714
313.47,37.959
268.16,72.245
189.8,90.612
351.43,68.571
406.53,71.02
374.69,7.3469
434.69,22.041
466.53,18.367
472.65,6.1224
505.71,6.1224
470.2,40.408
439.59,52.653
497.14,62.449
536.33,56.327
570.61,66.122
592.65,45.306
574.29,15.918
613.47,40.408
622.04,15.918
609.8,80.816
646.53,71.02
651.43,8.5714
677.14,75.918
675.92,52.653
688.16,30.612
693.06,3.6735
724.9,6.1224
705.31,69.796
727.35,64.898
748.16,68.571
770.2,35.51
805.71,44.082
795.92,29.388
793.47,18.367
794.69,4.898
848.57,77.143
871.84,78.367
870.61,50.204
860.82,14.694
873.06,6.1224
896.33,17.143
907.35,4.898
926.94,29.388
980.82,61.224
1039.6,13.469
1038.4,46.531
1059.2,36.735
1046.9,74.694
1083.7,4.898
1120.4,8.5714
1104.5,48.98
1164.5,51.429
1020,123.67
1076.3,116.33
1113.1,111.43
1059.2,149.39
1095.9,140.82
1203.7,104.08
1220.8,75.918
1220.8,129.8
1239.2,85.714
1249,7.3469
1295.5,67.347
1282,6.1224
1328.6,61.224
1346.9,6.1224
1418,56.327
1435.1,36.735
40.408,129.8
50.204,159.18
69.796,153.06
100.41,151.84
139.59,157.96
184.9,121.22
195.92,149.39
247.35,164.08
279.18,178.78
306.12,176.33
268.16,140.82
315.92,127.35
388.16,166.53
443.27,116.33
439.59,165.31
497.14,142.04
502.04,171.43
535.1,111.43
514.29,97.959
464.08,129.8
570.61,129.8
584.08,100.41
602.45,131.02
635.51,138.37
671.02,124.9
651.43,162.86
693.06,172.65
740.82,156.73
748.16,111.43
803.27,105.31
777.55,156.73
799.59,79.592
853.47,113.88
897.55,151.84
922.04,134.69
950.2,116.33
121.22,390.61
110.2,363.67
121.22,350.2
156.73,353.88
155.51,328.16
193.47,331.84
193.47,366.12
241.22,385.71
252.24,322.04
277.96,383.27
331.84,377.14
357.55,346.53
401.63,364.9
404.08,393.06
423.67,355.1
428.57,401.63
439.59,350.2
481.22,422.45
511.84,475.1
524.08,488.57
