109.13,385.07
115.38,371.87
228.68,300.27
223.82,284.29
241.19,279.42
230.07,256.48
212.69,265.52
196.01,248.14
217.56,225.21
248.84,249.53
127.2,252.31
127.89,211.3
139.02,189.76
127.2,177.94
90.36,156.39
19.462,152.92
5.5606,125.11
97.311,107.04
105.65,67.423
107.74,57.692
113.3,21.547
125.81,11.121
161.95,20.157
132.07,122.33
151.53,143.19
159.87,173.07
161.95,198.1
185.59,149.44
212,184.2
247.45,184.2
310.7,186.28
298.19,210.61
231.46,38.229
231.46,59.777
255.79,17.377
202.27,6.9508
386.46,135.54
323.91,303.05
356.58,338.5
418.44,373.26
416.35,348.93
490.03,359.36
465.7,296.1
519.22,298.88
504.63,237.02
429.56,246.06
393.42,198.1
416.35,185.59
444.16,186.98
645.03,199.49
727.05,229.38
733.31,250.92
711.76,233.55
711.07,156.39
703.42,148.05
624.18,45.875
633.91,43.79
592.9,15.292
573.44,50.046
553.28,81.324
533.82,70.203
523.4,63.947
509.49,74.374
501.15,93.141
526.18,95.921
530.35,120.25
470.57,116.77
412.88,71.593
422.61,49.351
381.6,32.669
357.97,6.2557
440.68,31.974
460.14,21.547
483.08,32.669
496.29,12.511
510.88,31.974
472.65,63.252
533.13,45.875
688.13,89.665
673.53,50.741
651.29,70.898
775.01,155.7
766.67,168.21
794.48,200.18
799.34,243.28
829.93,225.21
839.66,253.7
832.01,299.58
824.37,317.65
849.39,321.13
916.81,322.52
930.02,319.04
943.92,313.48
879.28,262.05
861.2,250.92
855.64,230.77
875.8,225.9
844.52,27.108
762.5,31.974
739.57,4.8656
723.58,44.485
966.86,166.82
980.06,186.28
987.01,196.71
987.71,218.26
984.23,241.19
961.99,288.46
1011.3,283.59
1007.2,243.28
1025.2,200.88
1070.4,229.38
1124.6,345.45
1204.6,365.61
1198.3,332.25
1208.7,332.94
1240.7,316.26
1237.9,364.92
1229.6,410.1
1167.7,57.692
1168.4,64.642
1034.3,6.9508
1222.6,42.4
1217.8,12.511
1180.2,38.925
1247,22.938
1248.4,5.5606
1355.7,26.087
1403,34.239
1413.6,58.696
1374.5,88.859
1412,247.01
1331.2,416.58
1433.2,17.12
1412,1178.8
1406.2,1206.5
1403.8,1264.4
1378.5,1225.3
1383.4,1179.6
1368.8,1187
1337.8,1214.7
1340.2,1185.3
1306.8,1191
1292.1,1210.6
1279.9,1222.8
1248.9,1228.5
1230.2,1231.8
1222.8,1250.5
1240.8,1261.1
1248.1,1279.9
1161.7,1303.5
1161.7,1345.1
1098.1,1338.6
1097.3,1308.4
1112.8,1301.1
1117.7,1292.9
1085.1,1275
1277.4,1505.7
1319,1582.3
1300.3,1570.1
1160.9,1501.6
1181.2,1503.3
1099.7,1582.3
1074.5,1619.8
1228.5,1708.7
1292.1,1753.5
1277.4,1768.2
1284.8,1689.1
1294.6,1659.8
1261.1,1653.3
1373.6,1614.9
1401.4,1669.6
1388.3,1724.2
1353.3,1764.1
1357.3,1787
1375.3,1835.1
1411.1,1828.5
1402.2,1877.4
1434.8,1892.9
1343.5,1892.9
1355.7,1870.1
1323.1,1851.4
1275.8,1853.8
1223.6,1888
1204.9,1855.4
1111.1,1895.4
1064.7,1879.9
936.68,1719.3
978.26,1712
911.41,1676.9
891.03,1649.2
879.62,1670.4
872.28,1712
836.41,1695.7
808.7,1741.3
796.47,1713.6
776.9,1690.8
813.59,1651.6
849.46,1625.5
857.61,1654.9
873.91,1632.9
866.58,1606
787.5,1503.3
855.16,1424.2
847.83,1364.7
651.36,1239.1
605.71,1222.8
625.27,1496.7
596.74,1499.2
579.62,1490.2
554.35,1472.3
543.75,1478
650.54,1520.4
667.66,1588
635.87,1584
763.86,1628.8
666.85,1661.4
694.57,1671.2
648.1,1678.5
648.91,1614.9
640.76,1753.5
683.97,1856.2
656.25,1857.9
622.83,1818.8
565.76,1886.4
548.64,1894.6
541.3,1879.1
524.18,1895.4
385.6,1841.6
371.74,1844
414.95,1809
387.23,1813
304.89,1821.2
277.17,1825.3
261.68,1854.6
244.57,1866.8
253.53,1892.1
225,1892.1
174.46,1879.1
160.6,1871.7
146.74,1873.4
119.84,1856.2
121.47,1892.9
191.58,1846.5
191.58,1833.4
225.82,1827.7
240.49,1784.5
194.84,1792.7
167.12,1762.5
182.61,1746.2
174.46,1721.7
123.91,1694.8
111.68,1684.2
89.674,1703
96.196,1718.5
75,1700.5
207.88,1697.3
286.14,1718.5
338.32,1741.3
